"","clean_tweet","Subjectivity","polarity","Analysis"
"7453","ugm fess sudah euforia pildun sekarang balik real life kuliah","0.3","0.2","Positive"
"7454","gaot asli gk pernah kalah final pildun","1","0","Neutral"
"7455","bukan masalah cr portugal ga ada mental skuad emang lebih bagus bahkan salah satu tim skuad paling mewah mental ga ada buat dijadiin tim unggul lolos pildun aja jalur playoff emang baik portugal balik habitat jadi tim underdog kali","0.2","-0.1","Negative"
"7456","pildun qatar salah satu pildun gakan bisa dilupain match penuh emosi sama drama ga ada nyangka maroko tembus semi final jepang korea lolos grup pas final tadi sama sama kuat sampe akhir tentuin lewat adu pinalti akhir argentina juara dunia","1","0","Neutral"
"7457","ga nyesel nobar pildun seru bgt anjeeengg","0","0","Neutral"
"7458","eh pildun seru dah 2010 soal sisa ak selalu tidur mulu tiap final tmi","1","0","Neutral"
"7459","neng liat kopisyop sayang blm opening dpt feedback positive hari rame pildun tp moga bisa jd customer loyal eaaa capek neng binggoew","0.68939393939394","0.28030303030303","Positive"
"7460","tbh tanding pildun kemaren2 ga liat tau messi masuk final malem langsung serius nonton meski telat gol pertama dri argentina congratulations argentina prancisss lu keren anjur tpi mbappe gendong bgt hahahaha","0.75","0.1","Positive"
"7461","maradona gk prnh juara copa america pele ronaldo botak gk prnh juara cl jcryuff cr gk prnh juara pildun cuman messi bisa nyabet semua haha tpi lebih penting licha juara pildun","0.3","0.2","Positive"
"7462","dulu muller gitu pildun 10 gol tpi ga konsisten","0","0","Neutral"
"7463","awal argentina kalah sama arab bikin mental fans down sampe match sama mexico emosional besar penuh drama final bikin jantung sampe angkat piala rasa neng banget bisa ngikutin argen lama pildun thx goat","0.4962962962963","-0.085185185185185","Negative"
"7464","next pildun bisa inggris","0","0","Neutral"
"7465","jagoin france hati ken liat leo messi angkat trofi pildun","0","0","Neutral"
"7466","ni orang kalo ga ada pildun kaya gatau kapan bakal update anjir","0","0","Neutral"
"7467","asli nih final pildun ter gg cui","1","0","Neutral"
"7468","tunggu neymar vs mbappe pildun 2026","0","0","Neutral"
"7469","mau liat kalia orgil pildun","0","0","Neutral"
"7470","tebak tebak harga main naik drastis pildun kolo mani prancis harap rekrut mil colek enzo fernandes arg kaya rekrut madrid marc alister arg harap rekrut mil amrabat maroko emiliano martinez arg rekrut muncen psg barca","0.33333333333333","0.16666666666667","Positive"
"7471","streaming sendiri kamar asa nobar pildun sama tetangga suara bikin komplek bangun","0","0","Neutral"
"7472","pildun qatar niat banget ga siiiiiiii","0","0","Neutral"
"7473","gapapa taun fomo ganonton pildun penting papa sehat dulu yeah padahal kakak ken nonton makan kacang garuda pa terus dengerin papa teriak sikat dalem hati ngomong apes sikat sikat","0","0","Neutral"
"7474","yakk tl skrng isi pildun","0","0","Neutral"
"7475","neng bgt messi juara pildun congrats goat","0","0","Neutral"
"7476","tenang mbappe messi abis pildun biasa gacor kek 2011 2015 2019 siapa tau bantu buat juara liga champions buat pertama kali wkwkw","0","0","Neutral"
"7477","mau ngebales negara pildun dah habis mau ngebales klub sama sama fans emyu","0","0","Neutral"
"7478","serius dah mau ngikutin klub rasa kok kayak downgrade yaa grgr pildun","0","0","Neutral"
"7479","final terseruu pernah tonton lebih pildun 2010","1","0","Neutral"
"7480","jujur petama kali liat pildun langsung jatuh cinta kek jodoh udah pas bgt tipe umur cuma beda tahun dream","0","0","Neutral"
"7481","viral 18 besok senin raul los diving theo licha maria extra time pildun udah nobar piala dunia all in france mbappe penalti fifaworldcup argentina ambil","0.1","0","Neutral"
"7482","sekian pildun selamat argentinavsfrance fifaworldcup vamosargentina messi","0","0","Neutral"
"7483","tahun 2026 minimal italy masuk pildun biar seru cok","0.6","-0.1","Negative"
"7484","moga mas bisa nonton pildun lanjut","0","0","Neutral"
"7485","pildun akhir messi arti nya ieu teh sedih","0","0","Neutral"
"7486","udah nntn pildun trs bsk2 nntn timnas aff","0","0","Neutral"
"7487","onf ohm menang gila nanon iya kaget jugaaaa ohm kalau kamu nanya apa kamu kaget gak nanon ohm nanon pasang sahabat nonton pildun thanks","0.2","0.2","Positive"
"7488","udah ah ngantuk kesan hari jujur seruuuu terus deg deg an pokok neng tahun rasa banget vibes piala dunia nya tp ga rasa udah abis aja moga 2026 beri sempat nonton pildun aamiin","0","0","Neutral"
"7489","pas 19 taun aja doi dh angkat tropi pildun nder","0","0","Neutral"
"7490","hari pertama pas udah ga bener gara2 pildun sampe sekarang messi udah angkat piala emas kilo will never forgotten world cup qatar 2022","0","0","Neutral"
"7491","pildun usai siapa kangen eti goreng goreng barca sama emyu wkwkwkwkw top menu eti","0.5","0.5","Positive"
"7492","semi final masuk menit 75 mas jadi total dybala main 35 menit lama pildun","0.69444444444444","0.055555555555556","Positive"
"7493","mbba tp respect sebenernya soal op parah awal france main pildun","0.33333333333333","0.16666666666667","Positive"
"7494","hr final pildun jam brpa percuma gak bisa nonton molor bener tidur bangun jam sgini liat hasil match via twitter status orng gimana dong anak tidur emak bapak ikut tidur","1","0","Neutral"
"7495","tahun lalu nnton pildun 2014 final argen vs jerman situ argen kalah hancur bgt tahun selang akhir balas terjadiiiii thanksss godddd","1","0","Neutral"
"7496","udh pernah juara pildun tahun lalu","0","0","Neutral"
"7497","gak pihak ronaldo messi dua memang gila keren messi tropi pildun nya ronaldo tropi hatrik ucl nya jujur sedih liat ronaldo gagal pildun sedikit gembira liat messi juara pildun selalu abadi kapan","0","0","Neutral"
"7498","lama gelar pildun kayak nonton full cuma beberapa match aja","0.55","0.35","Positive"
"7499","buat suasana 2010 baik buat main 2022 baik 2010 afsel wakawaka wavin flag jabulani zakum vuvuzela tsabalala juara baru dunia spain pildun akhir beli jadwal bagan pasar terus isi sendiri paket lengkap pokok","0.33333333333333","0.16666666666667","Positive"
"7500","harus pildun gin banyak order food kok ga ada nyantol","0","0","Neutral"
"7501","akhir bisa liat messi angkat trophy pildun","0","0","Neutral"
"7502","abis nonton pildun lanjut dugem","0","0","Neutral"
"7503","saat investasi jersey pildun nameset messi modric 10 tahun depan","0","0","Neutral"
"7504","kasihan mbappe gendong tim sendiri next pildun ada kesempetan","0","0","Neutral"
"7505","final baik pildun pernah liat since 2010","1","0","Neutral"
"7506","10 kyk lambang pildun qatar seru bgt neng gemes teriak2 trs loncat2 jg deg degan parah peluk boneka","0","0","Neutral"
"7507","pogba tadi kren bgt anj tpi gamain klo pildun dlu ozil sama gotze lover bgttt","0","0","Neutral"
"7508","where is ronaldo hahaha fans mu neng banget messi bisa angkat trofi pildun wkwkwk","0.4","0.2","Positive"
"7509","messi udh bisa pensiun tenang mikiran juara pildun","0","0","Neutral"
"7510","efek sakit kpala ken nonton final pildun","1","0","Neutral"
"7511","baru kali nonton pildun trnyata anjwing bangett desir darah ak nonton nya","0","0","Neutral"
"7512","pildun 2022 ajar negativisme","0","0","Neutral"
"7513","gk bayang ngatur triangle exposure pildun","0","0","Neutral"
"7514","mantengin pildun sm bikin puyeng","0","0","Neutral"
"7515","sebenernya main prancis pas melempem persis main bbrp bulan lalu bang makanya sempet menang2 sblm pildun wkwkwk gara2 gelandang andal cedera pogba kante","0.33333333333333","0.16666666666667","Positive"
"7516","ingat abis pildun terbit tanding baik jagat raya barka vs munyuk","0","0","Neutral"
"7517","benar jago hati kata oiya jirut jg nol gol pildun 2018 juara","0","0","Neutral"
"7518","pentol juara pildun main fi klub papan tengah bawah gila premier league jadi seru","0.33333333333333","0.16666666666667","Positive"
"7519","nobar pildun virtual kali sama sangat seru nyata degdagdigdugsernya sangat intense","1","0.2","Positive"
"7520","seru bgt dah bacain bacot awal awal pildun","0","0","Neutral"
"7521","dybala main bentar final buat jadi algojo adu pinalti jauh lebih manfaat banding seluruh usaha lamtoro pildun","0.66666666666667","0.083333333333333","Positive"
"7522","idebet situs slot pragmatic play deposit bank maybank 24 jam indonesia paling gacor main slot nuggu hasil pildun kalodukung argentina","0.33333333333333","0.16666666666667","Positive"
"7523","saat tidur tengs pildun 22 pildun 26 fix perancis argentina inggris udh tebak cuy pola","0","0","Neutral"
"7524","main madrid bapuk pildun","0.33333333333333","0.16666666666667","Positive"
"7525","tweet akhir tidur duluan indonesia ikut pildun apa keluar dajjal","0","0","Neutral"
"7526","goat asli gk pernah kalah pildun","0","0","Neutral"
"7527","nonton pildun liat menfessnya tau konteks bukan pildun","0","0","Neutral"
"7528","dong make tv bayar gilir pildun ga ada chanel nyiarin udah bayar mahal pdhl cari chanel digital laleungitan hayo weeee malah sinitron akhir byr vidio eh malah coba nasib wong cilik","0","0","Neutral"
"7529","congratss messi pildun akhir buah hasill hopenya pensiun capai xixi","0","0","Neutral"
"7530","ntar pas anak lahir ku cerita soal final pildun 2022 messi tendang pinalti ngereog cari jalan","1","0","Neutral"
"7531","deserve gila main fulltime final pildun konsisten banget ni anak","0.66666666666667","0.083333333333333","Positive"
"7532","buka jasa ramal weh sar buat pildun","0","0","Neutral"
"7533","thankie pildun sangat gg sekali o7","0","0","Neutral"
"7534","bos kamu gak tau pildun apa tau salah kamu waktu telat bahas terus minggu","0","0","Neutral"
"7535","seruw bgt liatin storry orang ttg piala dunia tpi sad ga nntn awal final pildun tahun","1","-0.25","Negative"
"7536","ngakak bgt vt laki bini nobar pildun pas offside bini nya nanya offside apa udh dijelasin ibu kali bini nya tetep ga ngerti jg gangerti","0","0","Neutral"
"7537","justru korup tetep bagus laksana baru kali panggung serah piala lebih bagus pildun pernah ada","0","0","Neutral"
"7538","sumpah pas argentina ngantuk bgt tbtb comeback ngantuk ilang gabisa tidur sampe skrg epic final pildun thn","0.7","0.05","Positive"
"7539","dah habis habis pildun nunggu tahun mungkin next udh nonton bareng anak kali wkwkwk amin","0","0","Neutral"
"7540","ga ngerti pildun 22 pecah pokok","0","0","Neutral"
"7541","dude takut bgt ntar jd gila bola selesai pildun kek dunia kpop udh cukup nguras duit buat beli merchnya ntar bukan koleksi album lg malah jd koleksi jersey biar saing sama hyunsuk","0","0","Neutral"
"7542","jd inget dulu pas pildun 2018 temen2 kalah taruh botak semua","0","0","Neutral"
"7543","messi emang juara dunia main baik pildun turut mbappe","0.33333333333333","0.16666666666667","Positive"
"7544","pildun kali emg seru parah bikin rugi asuu","0","0","Neutral"
"7545","biasa pildun antem laki ye skrg mah ciwi ciwi captain morgan","0","0","Neutral"
"7546","hari lalu dapet revisi proposal catat cukup senang kemarin dapet seat deket stage dapet shirt roulette hari tim sy jagoin dr awal pildun tutup jalan juara alhamdulillah","0","0","Neutral"
"7547","perancis kalah hormat argentina layak juara happy pensiun messii mbappe aman bisa 3x pildun bestfinalever worldcup2022","1","0.8","Positive"
"7548","pildun selesai keinget gabjes cedera","0","0","Neutral"
"7549","kasih menang pildun piala dunia akhir","0","0","Neutral"
"7550","suwun pildun suwun bulan desember jancokkkkkkkkk","0","0","Neutral"
"7551","pirlo oke kalo iniesta ga ngefans gasuka barca iniesta maling goal pildun 10 gasuka spanyol suka duet sneijder van der vart 2010","0","0","Neutral"
"7552","jaman smp gila bola nonton pildun gadang dua sama adek buat dukung messi sekarang bisa messiun indah vamosargentina","0","0","Neutral"
"7553","argentina tau udah didoain pak burhan dariawal pildun salah satu bukti tulis","0","0","Neutral"
"7554","sok mana awewe2 nu pas pildun ngadadak ngafans ka neymar apal sieta pernah santos teu ajig duetna jeung ganso","0","0","Neutral"
"7555","host pildun qatar final argentina vs prancis ada messi sama mbappe main psg psg punya orang qatar","0.66666666666667","0.083333333333333","Positive"
"7556","final pildun polisi sekali cegat wkwkwk","1","0","Neutral"
"7557","bayangken mbappe nu ngangkat trophy pildun terus urang menang garpit sabungkus indah euy","0","0","Neutral"
"7558","hening cipta teman teman tidak saksi final pildun 2022 liat messi juara mbappe hattrick 3x penalti final paket lengkap emang","1","0","Neutral"
"7559","messi bisa juara pildun sekali lg tegasin kalau negara hebat argentina keteter gimana bisa lu bandingin sama ronaldo cuman main buat negara kelas portugal btw ronaldo bisa buat portugal juara euro dgn skuat pas an","0.33333333333333","0.16666666666667","Positive"
"7560","antem karna pildun tp argen menang","0","0","Neutral"
"7561","nih min girang bgt kapan lg liat messi angkat pildun","0","0","Neutral"
"7562","keinget dulu pildun 2018 jam gin tu gak tidur malah nunggu sahur","0","0","Neutral"
"7563","walaupun mulai euforia nya kurang mulai kasih banyak kejut game nya banyak sejarah baru cipta final super seru tegang beri jawab siapa goat sungguh pildun baik jauh","0.68888888888889","-0.022222222222222","Negative"
"7564","next pildun perang waktu beda 12 jam","0","0","Neutral"
"7565","pildun udh selesai sekarang ttp semangat buat nungguin","0","0","Neutral"
"7566","alhamdulillah allah akhir argentina juara pildun 2022 la pulga angkat trofi piala dunia akhir karir sepakbolanya walaupun ultah tinggal hitung beberapa hari gpp udh jadi kado ultah indah tahun vamosargentina messi","0","0","Neutral"
"7567","sibuk pildun sibuk budrek","0","0","Neutral"
"7568","aaa makasih pildun chtn lg","0","0","Neutral"
"7569","klo kalah pildun gitu atlet tetep gaji gak si","0","0","Neutral"
"7570","partai final pildun 2022 tanding final seru lama nonton bola","1","0","Neutral"
"7571","no offense kalo bola ada satu org doang sinar arti ada salah sama satu org gk ato kita punya pikir sempit kira defense assist gk kerja gk nonton pildun cuma spekulasi doang","0","0","Neutral"
"7572","menang pildun brazil menang hati tetep kamu unudconfess","0","0","Neutral"
"7573","baru tau kalo bintang ada win pildun","0.4","0.8","Positive"
"7574","skrg akhir messi bisa lengkap semua thropy nya akhir karirnya argentina next pildun kaya udh pensiun vamossss la pulgaa visca barca visca catalunya","0","0","Neutral"
"7575","next pildun main macem morata maen ga","0.16666666666667","0.083333333333333","Positive"
"7576","ea europe udh prediksi argen menang dr pildun mulai tp tetep aja anjrit pas match jantung mau copot kejar2an skor bgt tp argen main emg bagus bgt gocek sm umpan coolll","0.33333333333333","0.16666666666667","Positive"
"7577","lama awal jalan bis kaga pernah sepi pas pildun selesai alhamdulillah sepi anteng tidur","0","0","Neutral"
"7578","moga pildun datang which is thn udah ada nemenin nobar cafe seru kek nobar sama paksu","0","0","Neutral"
"7579","habis nonton pildun jangan lupa jaga sehat tetep rilek ygy","0","0","Neutral"
"7580","main pildun ngapain bang tahun cidera gak bisa lari hahaha malah udah mau akhir karir untung aja tolong ma latih bisa lari biasa gak lg bang","0.36666666666667","0.18333333333333","Positive"
"7581","punya tropi pildun capai tinggi pemaen bola cuy jelas messi udah dapetin semua","0","0","Neutral"
"7582","neng messi juara pildun fansnya katro kardus dgn ngomong goat debate is over maradona juara sama argentina mario kempes juara sama argentina so what argentina dulu memang negara kuat selalu jadi kandidat juara","0","0","Neutral"
"7583","sumpah bakal kangen pildun","0","0","Neutral"
